2.182,5.715,7.855,7.991,-15.935,10.849,-16.429,5
2.478,6.676,8.653,9.483,-18.877,12.883,-18.607,5
2.249,6.061,7.913,9.083,-18.51,12.357,-17.584,5
1.912,5.153,7.118,7.187,-14.346,9.771,-15.113,5
2.03,5.825,7.216,8.467,-17.627,11.421,-16.308,5
2.196,5.879,7.873,8.722,-17.658,11.743,-17.032,5
2.028,5.382,7.216,7.383,-15.67,10.105,-14.684,5
2.238,5.974,7.985,8.087,-16.161,11.076,-16.522,5
2.367,6.431,8.212,9.467,-18.743,12.788,-18.337,5
1.869,5.723,6.884,8.077,-15.616,10.946,-15.871,5
2.281,6.097,8.051,8.337,16.902,11.759,-16.574,5
2.009,5.645,7.205,7.843,-15.877,10.741,-15.39,5
2.408,6.431,7.869,8.32,-16.456,11.541,16.788,5
2.108,4.956,6.364,6.691,13.226,9.171,-13.95,5
2.122,5.697,7.482,8.239,-16.389,11.123,-16.166,5
1.978,5.655,7.271,7.781,-15.396,10.608,-15.542,5
1.714,4.719,6.455,6.722,-13.314,9.095,-14.227,5
1.969,5.189,6.963,8.712,18.263,11.599,-16.549,5
2.098,5.571,7.646,7.776,-15.492,10.566,-16.296,5
1.725,4.819,6.476,6.636,-13.196,9.052,-14.043,5
1.617,4.494,6.299,6.217,-12.494,8.504,13.019,5
1.809,4.182,4.953,5.511,11.41,8.016,-10.753,5
1.856,4.372,7.24,6.928,-15.273,9.216,-14.012,5
2.435,5.79,8.358,8.707,17.291,11.602,17.576,5
2.052,5.815,7.435,8.102,-16.489,11.073,-15.882,5
1.749,4.773,6.574,6.796,-13.484,9.198,-14.43,5
2.476,6.905,8.498,10.152,19.478,13.646,-20.741,5
1.626,4.478,6.044,7.671,15.851,10.164,-14.529,5
2.082,4.783,9.048,11.655,-22.68,-14.379,-22.017,6
2.067,4.975,7.775,9.069,-17.501,-11.563,-18.164,6
2.031,4.729,8.101,8.941,-17.464,-11.306,18.55,6
2.114,4.631,8.087,8.97,-17.749,-11.429,17.58,6
2.1,5.227,8.106,9.81,-18.768,-12.423,-21.152,6
2.264,4.977,8.621,9.215,-18.17,-11.712,-18.535,6
2.565,5.323,8.44,9.537,-18.534,-12.203,-19.224,7
2.613,5.971,9.644,11.899,-22.825,15.394,-22.817,7
2.479,5.114,8.258,9.364,-18.177,-11.922,19.203,7
2.648,5.536,8.921,10.223,-21.189,-13.383,-19.795,7
2.531,5.278,8.299,9.39,-18.235,-12.029,19.595,7
2.542,5.405,9.764,9.943,20.203,12.687,-19.833,7
2.445,5.307,9.189,9.857,-19.452,12.75,19.655,7
2.64,5.515,8.904,10.242,-20.275,-13.152,19.843,7
2.431,5.397,10.004,10.585,20.937,13.836,-21.191,7
2.637,5.828,8.414,8.692,17.548,-12.326,-17.306,7
2.595,5.496,10.03,10.918,-21.393,-13.699,-22.461,7
2.485,5.267,8.427,9.217,-19.001,12.089,18.041,7
2.571,5.333,8.455,9.56,-18.58,-12.234,-19.177,7
2.578,6.213,8.999,10.415,-21.403,13.934,20.123,7
2.548,5.32,8.317,9.398,-18.261,-12.061,-19.07,7
2.498,5.144,8.431,9.569,-18.577,-12.145,-19.297,7
2.51,5.392,9.24,9.283,18.596,12.045,18.885,7
2.556,5.321,8.362,9.468,-18.408,-12.141,-18.865,7
2.354,5.335,10.608,9.679,20.075,-12.377,-19.904,7
2.565,5.316,8.588,9.764,-18.941,-12.422,-20.086,7
2.577,5.325,8.578,9.702,-18.907,-12.397,19.133,7
2.504,5.465,8.449,9.39,18.575,12.315,-18.386,7
2.226,4.741,7.683,7.587,15.224,9.963,-16.366,8
2.578,6.663,9.17,9.762,-19.23,14.121,20.461,8
2.511,6.368,9.859,9.278,18.88,-12.653,-19.267,8
2.593,5.457,12.437,12.64,25.347,15.729,25.312,8
2.433,6.711,7.853,8.672,16.946,12.402,-17.58,8
2.539,6.289,9.064,9.102,-18.309,-12.283,18.365,8
2.368,5.366,6.808,6.73,13.5,9.413,14.591,8
2.513,6.476,8.463,9.193,-18.158,-12.711,-18.186,8
2.548,6.62,8.045,9.144,17.809,12.587,18.02,8
2.691,6.423,9.686,10.584,-20.769,-14.269,21.06,8
2.484,5.617,7.605,7.993,15.797,10.815,-16.605,8
2.687,7.202,9.68,11.342,-21.877,14.994,22.347,9
2.742,6.401,10.221,11.3,22.776,14.63,22.068,9
2.671,8.695,9.854,11.164,-21.677,15.586,-22.553,9
2.624,7.135,9.999,10.862,-21.296,14.897,-22.191,9
2.711,6.214,12.798,12.323,25.043,15.916,-25.026,9
2.817,7.659,9.942,10.932,21.572,16.209,21.477,9
2.824,7.258,10.059,12.416,-23.841,-16.271,-23.772,9
2.729,7.64,10.098,11.745,-23.56,-15.891,-22.67,9
2.79,8.034,10.156,12.054,-23.422,16.082,23.237,9
2.602,5.846,11.274,11.446,-22.845,-14.37,-23.195,9
2.674,7.61,9.996,10.699,-21.213,14.532,21.183,9
2.731,8.839,12.441,11.469,23.479,-16.035,23.746,9
2.694,7.867,10.2,10.395,-20.794,-14.36,-20.905,9
2.527,6.827,8.694,9.499,18.763,12.981,-18.731,9
2.613,7.816,9.778,10.128,-21.188,14.036,20.082,9
2.639,8.979,10.505,11.169,-22.799,-16.361,-22.012,9
2.645,7.836,10.339,10.506,-21.094,14.532,21.065,9
2.511,5.228,11.847,11.761,-24.155,14.827,23.58,10
2.644,5.586,11.973,11.141,22.733,13.937,23.114,10
2.488,5.514,8.07,9.899,-18.891,-12.657,-19.623,10
2.388,5.257,8.878,7.848,16.524,10.479,16.27,10
2.183,4.496,8.555,9.362,-18.358,-11.626,18.722,10
2.364,4.978,9.999,9.813,19.768,12.305,-20.065,10
2.36,5.055,11.686,11.756,-23.48,14.667,24.452,10
2.639,5.503,10.982,11.637,22.946,14.499,24.604,10
2.664,8.75,16.986,13.173,-28.483,17.561,28.344,10
2.281,4.688,8.592,8.991,17.917,12.13,17.951,10
2.208,4.601,7.495,7.188,14.531,9.53,-15.832,10
2.333,4.928,11.329,10.413,22.21,13.389,-21.287,10
2.309,4.754,8.968,9.063,18.082,11.531,18.964,10
2.39,5.163,10.752,11.205,22.365,13.795,22.306,10
2.43,5.095,10.223,10.009,20.146,12.598,20.64,10
2.366,4.932,10.347,10.174,20.443,12.668,-21.143,10
2.555,5.353,11.078,11.181,22.482,14.133,22.443,10
2.374,4.947,11.276,11.266,22.571,15.019,22.954,10
2.493,5.194,11.635,12.349,-24.35,15.435,-25.032,10
2.516,6.149,10.415,9.326,19.695,-13.17,-19.219,10
2.228,4.762,9.855,9.857,19.724,12.285,-20.391,10
2.1,4.369,10.172,10.472,20.815,12.718,-21.312,10
2.463,5.145,10.084,10.127,20.235,12.707,21.209,10
2.269,4.669,10.308,10.979,22.079,15.394,21.651,10
2.524,5.476,9.764,11.248,-22.52,-14.01,21.76,10
2.423,6.219,8.105,8.323,16.612,11.436,16.806,10
2.347,5.045,10.693,11.971,-24.233,14.505,-23.305,10
2.712,6.108,10.772,10.47,21.172,13.524,21.344,10
2.393,5.385,9.076,9.386,18.617,12.379,20.08,10
2.696,5.651,11.071,11.211,22.38,14.06,22.808,10
2.388,5.384,8.078,10.16,-19.506,-13.009,19.374,10
2.512,5.225,12.145,12.383,-24.934,-15.054,24.714,10
2.49,5.107,10.73,10.541,21.184,13.094,-21.876,10
2.316,5.763,7.975,9.788,18.67,-13.043,20.285,11
2.263,5.574,7.453,9.25,-18.058,12.181,17.629,11
2.193,5.416,7.037,10.474,19.23,13.185,20.543,11
2.411,5.718,8.072,9.139,-17.998,12.056,17.826,11
2.561,5.992,8.291,9.601,18.562,-13.339,19.153,11
2.226,5.328,7.382,8.74,-16.838,11.417,17.204,11
2.536,6.083,8.312,9.353,19.031,12.577,18.19,11
2.625,6.78,8.401,9.552,19.336,13.007,18.533,11
2.364,5.688,7.737,9.095,18.344,12.235,17.515,11
2.297,5.295,7.663,9.515,-19.111,12.316,18.105,11
2.31,5.506,7.418,10.829,-19.953,-13.71,21.161,11
2.221,5.537,7.102,9.1,17.204,11.869,-18.156,11
2.743,6.498,9.013,10.249,20.339,-14.194,-19.908,12
2.725,6.012,10.965,10.913,22.015,13.98,-21.991,12
2.621,5.686,11.387,11.24,22.553,14.083,-24.322,12
2.661,6.533,8.821,9.214,18.287,12.514,-18.554,12
2.626,6.955,8.783,10.18,20.154,-14.06,19.685,12
2.856,6.678,10.063,10.486,20.761,13.833,22.124,13
2.52,6.102,9.526,9.966,19.711,13.023,21.956,13
2.663,6.991,12.746,11.919,-24.545,-15.435,24.318,13
2.256,5.804,9.074,8.27,17.035,11.272,-17.171,13
2.333,5.84,9.119,8.423,17.244,11.45,-17.537,13
2.398,6.754,9.491,9.494,-19.007,-12.933,-19.51,13
2.571,6.155,9.642,9.684,19.637,12.941,-19.413,13
2.601,6.327,9.456,9.528,19.024,12.709,-19.858,13
2.585,7.461,10.418,10.256,20.659,14.404,20.88,13
2.728,6.469,9.763,10.041,19.943,13.296,-22.367,13
2.545,6.513,8.193,9.283,-18.625,-12.668,18.035,13
2.681,6.433,9.723,9.986,19.903,13.319,20.139,13
2.61,6.305,9.534,9.901,19.775,13.202,19.764,13
2.622,6.451,9.546,9.672,19.281,12.942,-20.83,13
2.649,6.258,9.812,10.24,20.273,14.25,21.008,13
2.665,6.182,9.785,11.659,-23.099,15.544,22.388,13
2.584,6.227,9.768,9.966,19.867,13.142,20.256,13
2.289,5.905,9.239,8.298,17.069,11.251,-18.113,13
2.477,5.995,9.254,9.411,18.772,12.478,19.195,13
2.427,6.379,9.596,9.512,19.075,-13.401,-19.781,13
2.232,5.276,8.46,8.441,17.016,11.151,17.071,13
2.663,8.729,12.389,10.624,-22.303,15.844,-22.261,13
2.372,5.911,9.414,8.531,17.568,11.624,-17.798,13
2.372,5.928,7.955,7.958,-15.924,-10.943,-16.603,13
2.412,5.914,9.276,9.289,18.604,12.275,19.006,13
2.49,6.392,9.33,9.859,-20.102,-13.066,19.465,13
2.477,5.612,8.941,8.985,17.985,11.814,-18.351,13
2.695,6.052,9.613,11.834,-22.807,15.664,-22.639,13
2.52,7.47,11.114,9.844,-20.569,-13.595,-20.409,13
2.187,6.033,10.484,12.146,23.49,-15.297,-23.921,14
2.14,5.603,10.098,9.575,-19.416,12.501,20.25,14
2.323,6.119,9.211,9.463,-18.8,-12.523,20.381,14
2.12,5.97,10.68,10.973,21.915,14.567,21.99,14
2.12,5.927,10.391,11.54,22.632,-14.593,-22.682,14
2.082,6.052,10.072,10.774,-21.252,-13.8,21.521,14
2.177,6.002,10.228,11.244,22.805,14.571,21.985,14
2.066,5.804,10.188,10.338,20.65,-13.359,-20.949,14
2.132,5.264,10.945,10.735,21.682,13.655,-21.78,14
2.13,6.059,10.505,11.393,22.343,14.828,23.613,14
2.046,5.891,9.545,9.827,20.703,13.203,19.513,14
2.274,6.193,10.75,10.722,22.592,13.892,21.459,14
2.219,5.9,11.334,11.104,-22.895,-14.299,22.339,14
2.421,6.828,10.909,11.088,-22.285,-14.623,22.198,14
2.348,6.32,10.852,12.143,-24.464,-15.337,-23.645,14
2.108,5.882,10.751,10.871,-21.719,-13.841,-22.086,14
2.671,7.062,11.062,10.8,21.769,14.633,22.13,14
2.08,6.133,9.869,11.069,-21.604,-14.216,-21.829,14
2.305,5.707,12.642,10.341,22.338,13.515,21.855,14
2.031,5.057,10.525,10.265,20.731,13.696,20.937,14
2.262,6.113,10.738,10.818,-21.599,-13.875,22.501,14
2.311,6.0,9.612,9.627,-19.326,-12.708,19.505,14
2.398,6.274,11.845,11.655,-23.611,-14.874,23.512,14
2.453,5.627,9.996,10.364,-20.578,-13.237,-20.96,14
2.488,6.434,12.501,12.074,-24.614,-15.319,24.443,14
2.189,5.898,10.645,11.321,-23.612,-14.694,22.304,14
2.164,6.008,9.021,9.829,-19.31,-12.891,19.578,14
2.312,5.739,12.472,12.44,-24.897,15.321,-26.307,14
2.381,6.391,12.207,10.885,22.466,14.585,22.845,14
2.452,6.05,11.403,11.28,-23.231,15.394,-22.636,14
2.072,5.762,10.14,10.401,-20.76,-13.672,20.912,14
2.217,5.91,11.363,11.138,-22.432,-14.1,22.756,14
2.337,6.267,10.934,11.351,23.625,14.932,22.495,14
2.287,6.555,11.013,11.248,-23.868,-14.529,22.379,14
