
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
146,182,211,0
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
60,83,85,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
20,39,40,1
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
20,39,40,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
20,39,40,2
20,39,40,2
60,83,85,2
20,39,40,2
60,83,85,2
60,83,85,2
20,39,40,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
60,83,85,2
