
50,52,33,0
56,57,40,0
46,47,31,0
32,33,17,0
44,45,29,0
53,54,38,0
41,42,26,0
41,42,27,0
43,44,30,0
44,45,30,0
46,48,30,0
53,55,36,0
49,51,32,0
43,45,26,0
55,57,38,0
50,52,33,0
50,52,33,0
46,48,29,0
52,54,35,0
52,54,35,0
58,59,42,0
53,54,38,0
39,40,24,0
47,48,32,0
49,51,34,0
45,47,29,0
44,46,29,0
49,50,33,0
47,49,30,0
47,49,30,0
47,49,30,0
54,56,37,0
43,45,26,0
55,57,38,0
46,48,29,0
48,50,31,0
43,45,26,0
47,49,30,0
45,47,28,0
47,48,31,0
49,50,33,0
47,48,30,0
46,48,30,0
51,53,34,0
46,48,29,0
44,46,27,0
51,53,34,0
47,49,30,0
49,51,32,0
49,51,32,0
52,54,35,0
51,53,34,0
51,53,34,0
51,53,34,0
46,48,29,0
41,43,24,0
41,42,23,0
48,49,31,0
45,46,28,0
50,52,33,0
51,53,34,0
49,51,32,0
49,51,32,0
49,51,32,0
52,54,35,0
47,49,30,0
50,52,33,0
50,52,33,0
50,52,33,0
49,51,32,0
53,55,36,0
48,50,31,0
47,49,30,0
49,51,32,0
46,46,28,0
41,41,23,0
50,50,32,0
53,55,36,0
44,46,27,0
49,51,32,0
51,53,34,0
49,51,32,0
51,53,34,0
53,55,36,0
46,48,29,0
51,53,33,0
50,52,32,0
49,51,31,0
48,50,30,0
47,49,29,0
48,50,31,0
49,51,32,0
51,53,34,0
45,45,27,0
48,48,30,0
46,46,28,0
57,58,40,0
43,45,26,0
49,51,32,0
46,48,29,0
46,48,28,0
47,49,29,0
52,54,34,0
52,54,34,0
48,50,30,0
50,52,32,0
50,52,32,0
48,50,30,0
50,52,32,0
48,50,31,0
48,50,31,0
50,52,33,0
44,44,26,0
53,53,35,0
46,47,28,0
47,49,30,0
46,48,28,0
48,50,30,0
45,47,27,0
41,43,23,0
43,45,25,0
53,55,35,0
52,54,34,0
53,55,35,0
46,49,28,0
49,51,30,0
49,51,30,0
50,53,32,0
45,47,28,0
45,47,28,0
50,52,33,0
42,42,23,0
50,51,31,0
43,44,25,0
45,47,27,0
43,45,25,0
51,53,33,0
47,49,29,0
45,47,27,0
43,45,25,0
48,50,29,0
47,50,29,0
50,53,31,0
51,54,32,0
53,56,34,0
48,51,29,0
43,46,25,0
42,44,25,0
43,45,26,0
50,52,33,0
59,60,49,0
60,63,49,0
50,53,38,0
42,45,30,0
59,62,47,0
56,58,43,0
53,54,38,0
58,60,43,0
51,53,34,0
61,66,46,0
58,62,44,0
57,61,42,0
58,61,44,0
58,60,45,0
58,60,46,0
56,57,45,0
55,56,40,0
39,39,23,0
43,43,26,0
50,50,37,0
63,65,50,0
69,71,56,0
48,50,33,0
61,62,45,0
62,64,46,0
52,54,35,0
56,58,39,0
51,54,35,0
50,55,34,0
51,55,35,0
48,51,32,0
53,56,38,0
53,54,39,0
58,58,44,0
55,55,42,0
50,48,31,0
48,47,29,0
41,39,21,0
48,49,32,0
59,61,43,0
66,68,49,0
56,58,39,0
58,60,41,0
61,63,44,0
55,57,38,0
55,57,38,0
55,57,37,0
44,47,26,0
50,52,32,0
45,47,27,0
48,50,32,0
50,51,35,0
57,58,42,0
50,51,36,0
42,40,22,0
50,48,30,0
34,33,15,0
57,57,40,0
59,61,42,0
61,63,44,0
57,59,40,0
56,58,39,0
54,56,36,0
56,57,38,0
50,51,31,0
54,55,35,0
48,51,31,0
51,53,34,0
47,49,32,0
54,55,39,0
51,52,36,0
52,53,37,0
45,46,30,0
46,44,26,0
51,49,31,0
37,37,19,0
57,56,38,0
61,62,43,0
64,65,46,0
53,54,35,0
57,58,38,0
54,55,35,0
57,58,39,0
51,52,33,0
43,45,26,0
44,46,28,0
48,50,33,0
50,51,35,0
57,58,42,0
54,55,39,0
58,59,43,0
54,55,39,0
61,59,41,0
51,50,32,0
52,52,34,0
53,52,32,0
59,60,40,0
56,57,37,0
52,53,34,0
52,54,34,0
50,52,33,0
57,59,40,0
56,58,39,0
39,41,22,0
45,46,30,0
48,49,33,0
46,47,31,0
47,48,32,0
52,53,37,0
60,61,45,0
57,58,42,0
56,55,37,0
41,41,23,0
43,43,26,0
47,47,28,0
55,56,37,0
62,64,45,0
53,55,36,0
49,51,32,0
46,48,29,0
47,49,30,0
58,60,41,0
42,44,26,0
54,55,39,0
50,51,35,0
45,46,30,0
46,47,31,0
49,50,34,0
50,51,35,0
47,48,32,0
61,61,45,0
48,48,32,0
45,45,29,0
46,48,29,0
46,48,29,0
58,60,41,0
53,55,36,0
55,57,38,0
50,52,33,0
40,42,23,0
57,59,40,0
40,41,23,0
50,51,35,0
52,53,37,0
51,52,36,0
51,52,36,0
52,53,37,0
49,50,34,0
43,44,28,0
50,50,34,0
44,45,29,0
48,48,33,0
52,54,35,0
45,47,28,0
59,61,42,0
57,59,40,0
60,62,43,0
54,56,37,0
47,49,30,0
58,60,41,0
35,37,19,0
42,43,27,0
55,56,40,0
50,51,35,0
47,48,32,0
55,56,40,0
46,47,31,0
44,45,29,0
50,51,35,0
45,46,30,0
49,51,35,0
52,54,35,0
48,50,31,0
55,57,38,0
56,58,39,0
57,59,40,0
51,53,34,0
48,50,31,0
55,57,38,0
43,45,26,0
45,46,30,0
52,53,37,0
48,49,33,0
51,52,36,0
55,56,40,0
43,44,28,0
50,51,35,0
48,49,33,0
44,45,29,0
42,44,30,0
47,49,30,0
49,51,32,0
50,52,33,0
53,55,36,0
55,57,38,0
49,51,32,0
42,44,25,0
49,51,32,0
41,43,25,0
49,50,34,0
52,53,37,0
51,52,36,0
55,56,40,0
56,57,41,0
43,44,28,0
60,61,45,0
55,57,41,0
54,56,41,0
54,57,43,0
48,50,31,0
52,54,35,0
48,50,31,0
55,57,38,0
53,55,36,0
43,45,26,0
42,44,25,0
49,51,32,0
38,40,21,0
55,56,40,0
54,55,39,0
57,58,42,0
63,64,48,0
60,61,45,0
45,46,30,0
61,62,46,0
51,54,38,0
56,59,43,0
67,70,56,0
51,53,34,0
55,57,38,0
48,50,31,0
55,57,38,0
57,59,40,0
51,53,34,0
42,44,25,0
49,51,32,0
38,40,21,0
50,51,35,0
50,51,35,0
57,58,42,0
63,64,48,0
55,56,40,0
44,45,29,0
52,53,37,0
52,54,38,0
52,55,40,0
72,76,61,0
45,47,28,0
51,53,34,0
47,49,30,0
54,56,37,0
59,61,42,0
52,54,35,0
48,50,31,0
47,49,30,0
43,45,26,0
47,48,32,0
48,49,33,0
51,52,36,0
57,58,42,0
51,52,36,0
45,46,30,0
47,48,32,0
58,60,40,0
59,61,43,0
76,80,64,0
41,43,24,0
53,55,36,0
47,49,30,0
53,55,36,0
54,56,37,0
55,57,38,0
59,61,42,0
48,50,31,0
45,47,28,0
52,53,37,0
51,52,36,0
50,51,35,0
59,60,44,0
53,54,37,0
51,51,34,0
51,51,33,0
54,55,34,0
67,69,49,0
74,78,62,0
46,48,29,0
55,57,38,0
47,49,30,0
46,48,29,0
44,46,27,0
57,59,40,0
55,57,38,0
51,53,35,0
41,43,26,0
55,56,39,0
54,55,38,0
51,51,33,0
59,60,41,0
53,53,34,0
59,60,40,0
50,51,31,0
58,59,39,0
68,70,51,0
63,66,51,0
45,47,28,0
51,53,34,0
49,51,32,0
46,48,29,0
41,43,24,0
50,51,33,0
45,46,29,0
47,46,32,0
39,38,23,0
48,48,30,0
50,51,32,0
47,48,28,0
53,54,34,0
49,50,30,0
61,62,42,0
56,56,38,0
64,65,46,0
66,69,51,0
51,55,41,0
41,43,24,0
50,52,33,0
53,56,37,0
50,53,34,0
45,46,29,0
52,53,37,0
51,50,35,0
43,42,28,0
44,43,28,0
45,45,27,0
52,53,33,0
53,53,34,0
57,57,39,0
45,46,28,0
47,48,32,0
59,60,43,0
61,62,46,0
63,66,50,0
48,53,41,0
39,42,25,0
46,50,32,0
53,57,39,0
59,62,45,0
51,53,37,0
52,52,37,0
51,52,36,0
44,44,28,0
48,48,31,0
49,49,31,0
51,52,35,0
48,49,32,0
55,56,40,0
55,56,40,0
57,58,42,0
60,62,46,0
64,66,51,0
52,55,42,0
50,54,43,0
39,54,23,0
42,58,26,0
42,59,26,0
45,61,28,0
47,64,31,0
46,62,30,0
47,63,31,0
47,64,32,0
44,61,31,0
37,55,25,0
39,57,27,0
45,62,32,0
41,59,27,0
46,63,30,0
51,68,35,0
48,64,32,0
44,59,27,0
43,58,26,0
47,62,31,0
41,59,28,0
42,60,29,0
41,60,27,0
43,61,28,0
44,63,30,0
44,63,29,0
43,61,27,0
42,60,26,0
47,64,31,0
47,64,31,0
43,60,27,0
40,57,24,0
42,59,26,0
47,64,31,0
49,65,34,0
47,63,31,0
42,58,27,0
45,61,31,0
48,63,35,0
37,55,24,0
40,58,27,0
43,62,30,0
44,63,30,0
42,61,28,0
40,60,25,0
39,59,24,0
39,59,24,0
45,62,28,0
43,60,26,0
40,57,23,0
39,56,23,0
42,59,26,0
44,61,28,0
44,60,29,0
45,61,30,0
41,57,26,0
42,57,29,0
44,59,31,0
37,55,24,0
41,59,28,0
43,61,29,0
41,60,27,0
40,59,26,0
40,59,25,0
40,60,25,0
40,60,25,0
40,58,23,0
37,54,20,0
36,53,19,0
40,57,24,0
44,61,28,0
44,61,28,0
40,56,24,0
41,57,26,0
40,56,25,0
41,56,28,0
41,56,28,0
41,57,26,0
45,61,30,0
44,61,28,0
41,59,26,0
41,59,25,0
43,60,26,0
42,60,26,0
40,57,23,0
39,56,22,0
35,52,18,0
35,52,18,0
40,57,24,0
44,61,28,0
43,60,28,0
39,55,24,0
38,54,23,0
41,57,26,0
48,63,35,0
46,61,33,0
36,52,21,0
39,55,24,0
43,60,28,0
42,59,26,0
41,58,25,0
42,59,26,0
40,57,23,0
36,53,19,0
41,58,24,0
39,56,22,0
38,55,21,0
39,56,22,0
39,56,23,0
40,57,24,0
40,56,25,0
38,54,23,0
43,59,29,0
54,69,41,0
53,68,40,0
38,54,23,0
39,55,24,0
43,60,27,0
40,57,24,0
37,54,21,0
40,57,23,0
41,58,24,0
38,55,21,0
40,57,23,0
40,57,23,0
40,57,23,0
38,55,22,0
39,56,23,0
40,57,25,0
41,57,26,0
42,58,27,0
45,61,31,0
52,67,39,0
53,68,40,0
39,54,23,0
40,55,24,0
38,54,22,0
38,54,21,0
37,53,21,0
38,54,20,0
40,57,23,0
42,58,24,0
39,56,22,0
39,56,22,0
40,57,23,0
41,58,25,0
44,61,28,0
44,61,29,0
41,57,26,0
46,62,31,0
45,60,30,0
45,60,32,0
48,63,35,0
39,54,23,0
37,52,21,0
34,49,18,0
38,53,21,0
40,56,23,0
36,52,18,0
35,51,17,0
39,55,21,0
45,62,28,0
39,56,22,0
40,57,23,0
47,64,31,0
47,64,31,0
42,59,26,0
39,55,24,0
42,58,27,0
41,57,27,0
44,59,31,0
43,58,30,0
43,56,26,0
38,51,21,0
37,50,19,0
38,51,19,0
38,51,19,0
37,52,18,0
38,53,19,0
39,55,21,0
41,58,24,0
39,56,22,0
41,58,24,0
46,63,30,0
45,62,29,0
41,57,25,0
40,56,25,0
42,58,27,0
41,57,27,0
46,61,33,0
44,59,31,0
43,55,25,0
39,51,21,0
39,52,20,0
36,49,17,0
35,48,16,0
38,52,18,0
41,55,21,0
41,56,22,0
39,56,22,0
39,56,22,0
41,58,24,0
43,60,27,0
43,60,27,0
42,58,26,0
42,58,27,0
43,59,28,0
41,57,27,0
46,61,33,0
46,61,33,0
39,51,21,0
40,52,22,0
40,53,21,0
35,48,16,0
33,46,14,0
37,51,18,0
41,55,21,0
41,56,22,0
41,57,23,0
40,57,23,0
40,57,24,0
41,58,25,0
44,61,28,0
45,62,29,0
43,59,28,0
42,58,27,0
38,53,24,0
42,57,29,0
44,59,31,0
38,50,20,0
39,52,21,0
40,52,21,0
36,49,17,0
33,47,14,0
37,51,17,0
40,54,20,0
40,55,21,0
41,58,24,0
41,58,24,0
40,57,23,0
41,58,25,0
46,63,30,0
46,63,31,0
42,58,27,0
41,57,26,0
35,51,21,0
41,56,28,0
46,61,33,0
39,51,21,0
38,50,20,0
38,51,20,0
37,49,18,0
35,48,16,0
36,50,17,0
38,51,18,0
39,53,19,0
37,54,20,0
39,56,22,0
42,59,25,0
44,61,28,0
45,62,29,0
43,60,28,0
41,57,26,0
41,57,26,0
37,53,23,0
45,60,32,0
55,70,42,0
42,54,24,0
38,50,20,0
38,50,20,0
37,49,20,0
36,49,18,0
36,49,18,0
37,50,19,0
36,50,18,0
34,50,16,0
38,55,21,0
44,60,27,0
45,62,29,0
42,59,27,0
37,55,24,0
39,56,26,0
41,58,29,0
41,57,29,0
53,70,42,0
66,83,56,0
40,52,22,0
40,52,22,0
38,50,21,0
37,49,20,0
37,49,21,0
37,49,22,0
41,52,25,0
36,48,18,0
38,53,18,0
42,59,22,0
43,59,25,0
41,58,24,0
39,58,25,0
39,59,28,0
32,52,25,0
35,55,29,0
44,64,40,0
56,77,53,0
70,91,67,0
36,48,18,0
